1607520340815|35|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|show table status WHERE 1=1  AND NAME IN ('user')|show table status WHERE 1=1  AND NAME IN ('user')
1608367213014|293|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='test', password='085de60f32b004402326e5ee425a6167', lock_state=0, role='admin', perms='user:view', version=10, gmt_create='2020-12-06T10:45:13.841+0800', gmt_modify='2020-12-06T10:45:13.846+0800'  WHERE id=5   AND version=9  AND deleted=0
1608370480882|91|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608370508210|37|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608636872079|38|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608636900911|29|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608636911869|33|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608636911935|56|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='test', password='085de60f32b004402326e5ee425a6167', lock_state=0, role='admin', perms='user:view', version=11, gmt_create='2020-12-06T10:45:13.841+0800', gmt_modify='2020-12-06T10:45:13.846+0800'  WHERE id=5   AND version=10  AND deleted=0
1608646429116|286|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608646435657|73|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608646943493|30|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=7  AND deleted=0
1608646943611|60|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='lz', password='02324f235bc5dd7571e2299fddd64b6a', lock_state=0, role='admin', perms='*:*', version=1, gmt_create='2020-12-06T12:29:42.775+0800', gmt_modify='2020-12-06T12:29:42.778+0800'  WHERE id=7   AND version=0  AND deleted=0
1608647003037|27|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608647382077|34|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=7  AND deleted=0
1608647382183|60|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='lz', password='02324f235bc5dd7571e2299fddd64b6a', lock_state=0, role='admin', perms='*:*', version=2, gmt_create='2020-12-06T12:29:42.775+0800', gmt_modify='2020-12-06T12:29:42.778+0800'  WHERE id=7   AND version=1  AND deleted=0
1608647474417|36|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=7  AND deleted=0
1608647484345|51|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='lz', password='02324f235bc5dd7571e2299fddd64b6a', lock_state=0, role='admin', perms='*:*', version=3, gmt_create='2020-12-06T12:29:42.775+0800', gmt_modify='2020-12-06T12:29:42.778+0800'  WHERE id=7   AND version=2  AND deleted=0
1608647523215|47|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=7  AND deleted=0
1608647527244|94|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='lz', password='02324f235bc5dd7571e2299fddd64b6a', lock_state=0, role='admin', perms='*:*', version=4, gmt_create='2020-12-06T12:29:42.775+0800', gmt_modify='2020-12-06T12:29:42.778+0800'  WHERE id=7   AND version=3  AND deleted=0
1608647560464|33|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=7  AND deleted=0
1608647566853|79|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='lz', password='02324f235bc5dd7571e2299fddd64b6a', lock_state=0, role='admin', perms='*:*', version=5, gmt_create='2020-12-06T12:29:42.775+0800', gmt_modify='2020-12-06T12:29:42.778+0800'  WHERE id=7   AND version=4  AND deleted=0
1608647679065|42|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608647679178|64|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='lz', password='f3zRWAf6DksngYHh+ZdnoQ==', lock_state=0, role='admin', perms='*:*', version=1, gmt_create='2020-12-06T14:05:43.202+0800', gmt_modify='2020-12-06T14:05:43.206+0800'  WHERE id=10   AND version=0  AND deleted=0
1608647697065|30|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608647706536|27|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608647717434|27|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608647894157|31|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608647905970|28|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608647906034|50|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='lz', password='f3zRWAf6DksngYHh+ZdnoQ==', lock_state=0, role='admin', perms='*:*', version=2, gmt_create='2020-12-06T14:05:43.202+0800', gmt_modify='2020-12-06T14:05:43.206+0800'  WHERE id=10   AND version=1  AND deleted=0
1608647951399|42|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608647951525|74|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='lz', password='f3zRWAf6DksngYHh+ZdnoQ==', lock_state=0, role='admin', perms='*:*', version=3, gmt_create='2020-12-06T14:05:43.202+0800', gmt_modify='2020-12-06T14:05:43.206+0800'  WHERE id=10   AND version=2  AND deleted=0
1608647972494|33|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608648337990|35|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=?  AND deleted=0|SELECT id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify FROM user WHERE id=10  AND deleted=0
1608648338112|58|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|UPDATE user  SET username=?, password=?, lock_state=?, role=?, perms=?, version=?, gmt_create=?, gmt_modify=?  WHERE id=?   AND version=?  AND deleted=0|UPDATE user  SET username='lz', password='f3zRWAf6DksngYHh+ZdnoQ==', lock_state=0, role='admin', perms='*:*', version=4, gmt_create='2020-12-06T14:05:43.202+0800', gmt_modify='2020-12-06T14:05:43.206+0800'  WHERE id=10   AND version=3  AND deleted=0
1608648900691|32|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608649080551|74|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608651674691|36|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608651748917|88|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608651759486|42|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608651990875|30|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608651998067|30|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608652069600|36|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608652077704|31|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608652312625|39|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608652312763|28|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608652324526|29|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608652397362|47|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608652408559|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608689425760|40|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608689458022|65|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = ?)|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0 AND (username = 'test')
1608689488713|33|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608689657140|57|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608690137641|35|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608690137696|22|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608690672676|59|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608690713920|26|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608690774122|55|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608690789425|29|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608691232840|34|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608691235211|26|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608691552916|33|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608691552962|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608691601551|36|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
1608691601608|24|statement|connection 0|url jdbc:p6spy:mysql://8.129.187.82:3306/shiro_plus?useUnicode=true&characterEncoding=utf-8&serverTimezone=Asia/Shanghai|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0|SELECT  id,username,password,lock_state,role,perms,version,deleted,gmt_create,gmt_modify  FROM user   WHERE  deleted=0
